h,v,BurnedCells,month,year
10.0,2.0,0.71,1.0,2096.0
10.0,2.0,44.26,1.0,2097.0
10.0,2.0,0.6,1.0,2098.0
10.0,2.0,2.58,1.0,2099.0
10.0,2.0,6.09,1.0,2100.0
10.0,2.0,79.3,2.0,2051.0
10.0,2.0,0.0,2.0,2052.0
10.0,2.0,0.0,2.0,2053.0
10.0,2.0,0.0,2.0,2054.0
10.0,2.0,0.04,2.0,2055.0
10.0,2.0,5.69,2.0,2056.0
10.0,2.0,31.96,2.0,2057.0
10.0,2.0,7.59,2.0,2058.0
10.0,2.0,2.24,2.0,2059.0
10.0,2.0,0.24,2.0,2060.0
10.0,2.0,0.02,2.0,2091.0
10.0,2.0,0.04,2.0,2092.0
10.0,2.0,56.32,2.0,2093.0
10.0,2.0,1.19,2.0,2094.0
10.0,2.0,55.91,2.0,2095.0
10.0,2.0,0.3,2.0,2096.0
10.0,2.0,0.0,2.0,2097.0
10.0,2.0,0.0,2.0,2098.0
10.0,2.0,2.82,2.0,2099.0
10.0,2.0,6.0,2.0,2100.0
10.0,2.0,7.28,3.0,2051.0
10.0,2.0,15.17,3.0,2052.0
10.0,2.0,13.34,3.0,2053.0
10.0,2.0,0.02,3.0,2054.0
10.0,2.0,60.44,3.0,2055.0
10.0,2.0,6.99,3.0,2056.0
10.0,2.0,76.48,3.0,2057.0
10.0,2.0,24.75,3.0,2058.0
10.0,2.0,15.33,3.0,2059.0
10.0,2.0,21.77,3.0,2060.0
10.0,2.0,14.06,3.0,2091.0
10.0,2.0,7.75,3.0,2092.0
10.0,2.0,84.04,3.0,2093.0
10.0,2.0,3.65,3.0,2094.0
10.0,2.0,157.84,3.0,2095.0
10.0,2.0,67.46,3.0,2096.0
10.0,2.0,40.37,3.0,2097.0
10.0,2.0,11.18,3.0,2098.0
10.0,2.0,12.55,3.0,2099.0
10.0,2.0,90.5,3.0,2100.0
10.0,2.0,90.34,4.0,2051.0
10.0,2.0,5.96,4.0,2052.0
10.0,2.0,0.24,4.0,2053.0
10.0,2.0,0.0,4.0,2054.0
10.0,2.0,33.88,4.0,2055.0
10.0,2.0,54.5,4.0,2056.0
10.0,2.0,8.46,4.0,2057.0
10.0,2.0,12.73,4.0,2058.0
10.0,2.0,21.12,4.0,2059.0
10.0,2.0,93.37,4.0,2060.0
10.0,2.0,95.44,4.0,2091.0
10.0,2.0,146.57,4.0,2092.0
10.0,2.0,15.9,4.0,2093.0
10.0,2.0,238.34,4.0,2094.0
10.0,2.0,130.0,4.0,2095.0
10.0,2.0,29.96,4.0,2096.0
10.0,2.0,33.92,4.0,2097.0
10.0,2.0,88.84,4.0,2098.0
10.0,2.0,175.34,4.0,2099.0
10.0,2.0,84.37,4.0,2100.0
10.0,2.0,171.3,5.0,2051.0
10.0,2.0,96.95,5.0,2052.0
10.0,2.0,227.52,5.0,2053.0
10.0,2.0,11.7,5.0,2054.0
10.0,2.0,27.21,5.0,2055.0
10.0,2.0,12.15,5.0,2056.0
10.0,2.0,9.92,5.0,2057.0
10.0,2.0,110.69,5.0,2058.0
10.0,2.0,106.39,5.0,2059.0
10.0,2.0,102.74,5.0,2060.0
10.0,2.0,29.0,5.0,2091.0
10.0,2.0,11.1,5.0,2092.0
10.0,2.0,15.55,5.0,2093.0
10.0,2.0,37.14,5.0,2094.0
10.0,2.0,95.83,5.0,2095.0
10.0,2.0,97.53,5.0,2096.0
10.0,2.0,68.7,5.0,2097.0
10.0,2.0,60.41,5.0,2098.0
10.0,2.0,114.73,5.0,2099.0
10.0,2.0,154.99,5.0,2100.0
10.0,2.0,1130.09,6.0,2051.0
10.0,2.0,1117.08,6.0,2052.0
10.0,2.0,237.44,6.0,2053.0
10.0,2.0,1471.56,6.0,2054.0
10.0,2.0,466.27,6.0,2055.0
10.0,2.0,4473.56,6.0,2056.0
10.0,2.0,288.35,6.0,2057.0
10.0,2.0,3851.38,6.0,2058.0
10.0,2.0,1177.15,6.0,2059.0
10.0,2.0,921.94,6.0,2060.0
10.0,2.0,4816.79,6.0,2091.0
10.0,2.0,2347.67,6.0,2092.0
10.0,2.0,4137.54,6.0,2093.0
10.0,2.0,3838.08,6.0,2094.0
10.0,2.0,2116.05,6.0,2095.0
10.0,2.0,2247.71,6.0,2096.0
10.0,2.0,3218.53,6.0,2097.0
10.0,2.0,6702.63,6.0,2098.0
10.0,2.0,3549.24,6.0,2099.0
10.0,2.0,5550.96,6.0,2100.0
10.0,2.0,4785.17,7.0,2051.0
10.0,2.0,3807.4,7.0,2052.0
10.0,2.0,4276.65,7.0,2053.0
10.0,2.0,4607.46,7.0,2054.0
10.0,2.0,4334.26,7.0,2055.0
10.0,2.0,4439.56,7.0,2056.0
10.0,2.0,4447.81,7.0,2057.0
10.0,2.0,5896.61,7.0,2058.0
10.0,2.0,5529.37,7.0,2059.0
10.0,2.0,4608.57,7.0,2060.0
10.0,2.0,6495.68,7.0,2091.0
10.0,2.0,7706.39,7.0,2092.0
10.0,2.0,6301.21,7.0,2093.0
10.0,2.0,6538.69,7.0,2094.0
10.0,2.0,6204.74,7.0,2095.0
10.0,2.0,6819.05,7.0,2096.0
10.0,2.0,5847.54,7.0,2097.0
10.0,2.0,5907.24,7.0,2098.0
10.0,2.0,8432.32,7.0,2099.0
10.0,2.0,7989.18,7.0,2100.0
10.0,2.0,5985.59,8.0,2051.0
10.0,2.0,3442.96,8.0,2052.0
10.0,2.0,4179.8,8.0,2053.0
10.0,2.0,5133.04,8.0,2054.0
10.0,2.0,4875.68,8.0,2055.0
10.0,2.0,4616.42,8.0,2056.0
10.0,2.0,4982.17,8.0,2057.0
10.0,2.0,5732.22,8.0,2058.0
10.0,2.0,4851.5,8.0,2059.0
10.0,2.0,1991.07,8.0,2060.0
10.0,2.0,5612.02,8.0,2091.0
10.0,2.0,9592.68,8.0,2092.0
10.0,2.0,6163.65,8.0,2093.0
10.0,2.0,5982.18,8.0,2094.0
10.0,2.0,6192.33,8.0,2095.0
10.0,2.0,3158.61,8.0,2096.0
10.0,2.0,5264.81,8.0,2097.0
10.0,2.0,4595.46,8.0,2098.0
10.0,2.0,7307.85,8.0,2099.0
10.0,2.0,7368.59,8.0,2100.0
10.0,2.0,4412.65,9.0,2051.0
10.0,2.0,454.1,9.0,2052.0
10.0,2.0,1477.53,9.0,2053.0
10.0,2.0,343.25,9.0,2054.0
10.0,2.0,803.79,9.0,2055.0
10.0,2.0,226.14,9.0,2056.0
10.0,2.0,701.89,9.0,2057.0
10.0,2.0,409.48,9.0,2058.0
10.0,2.0,232.43,9.0,2059.0
10.0,2.0,660.91,9.0,2060.0
10.0,2.0,1781.45,9.0,2091.0
10.0,2.0,875.18,9.0,2092.0
10.0,2.0,4331.85,9.0,2093.0
10.0,2.0,3225.84,9.0,2094.0
10.0,2.0,4736.95,9.0,2095.0
10.0,2.0,4983.79,9.0,2096.0
10.0,2.0,1220.78,9.0,2097.0
10.0,2.0,2280.4,9.0,2098.0
10.0,2.0,4797.61,9.0,2099.0
10.0,2.0,2213.71,9.0,2100.0
10.0,2.0,443.08,10.0,2051.0
10.0,2.0,2.36,10.0,2052.0
10.0,2.0,90.81,10.0,2053.0
10.0,2.0,12.71,10.0,2054.0
10.0,2.0,140.29,10.0,2055.0
10.0,2.0,98.59,10.0,2056.0
10.0,2.0,14.51,10.0,2057.0
10.0,2.0,75.81,10.0,2058.0
10.0,2.0,4.68,10.0,2059.0
10.0,2.0,78.75,10.0,2060.0
10.0,2.0,105.02,10.0,2091.0
10.0,2.0,12.99,10.0,2092.0
10.0,2.0,87.96,10.0,2093.0
10.0,2.0,99.61,10.0,2094.0
10.0,2.0,79.73,10.0,2095.0
10.0,2.0,20.33,10.0,2096.0
10.0,2.0,121.13,10.0,2097.0
10.0,2.0,8.27,10.0,2098.0
10.0,2.0,8.15,10.0,2099.0
10.0,2.0,5.82,10.0,2100.0
10.0,2.0,7.08,11.0,2051.0
10.0,2.0,1.85,11.0,2052.0
10.0,2.0,87.49,11.0,2053.0
10.0,2.0,1.76,11.0,2054.0
10.0,2.0,57.0,11.0,2055.0
10.0,2.0,14.99,11.0,2056.0
10.0,2.0,13.89,11.0,2057.0
10.0,2.0,1.17,11.0,2058.0
10.0,2.0,5.41,11.0,2059.0
10.0,2.0,0.92,11.0,2060.0
10.0,2.0,2.55,11.0,2091.0
10.0,2.0,121.61,11.0,2092.0
10.0,2.0,79.75,11.0,2093.0
10.0,2.0,17.88,11.0,2094.0
10.0,2.0,2.03,11.0,2095.0
10.0,2.0,6.31,11.0,2096.0
10.0,2.0,2.63,11.0,2097.0
10.0,2.0,81.1,11.0,2098.0
10.0,2.0,106.79,11.0,2099.0
10.0,2.0,79.14,11.0,2100.0
10.0,2.0,0.94,12.0,2051.0
10.0,2.0,56.27,12.0,2052.0
10.0,2.0,1.79,12.0,2053.0
10.0,2.0,0.38,12.0,2054.0
10.0,2.0,1.43,12.0,2055.0
10.0,2.0,2.92,12.0,2056.0
10.0,2.0,1.56,12.0,2057.0
10.0,2.0,1.15,12.0,2058.0
10.0,2.0,0.99,12.0,2059.0
10.0,2.0,5.86,12.0,2060.0
10.0,2.0,7.36,12.0,2091.0
10.0,2.0,105.49,12.0,2092.0
10.0,2.0,92.45,12.0,2093.0
10.0,2.0,56.83,12.0,2094.0
10.0,2.0,5.13,12.0,2095.0
10.0,2.0,59.77,12.0,2096.0
10.0,2.0,2.12,12.0,2097.0
10.0,2.0,59.18,12.0,2098.0
10.0,2.0,64.13,12.0,2099.0
10.0,2.0,90.89,12.0,2100.0
11.0,2.0,87.96,1.0,2051.0
11.0,2.0,10.26,1.0,2052.0
11.0,2.0,16.84,1.0,2053.0
11.0,2.0,61.86,1.0,2054.0
11.0,2.0,3.51,1.0,2055.0
11.0,2.0,67.26,1.0,2056.0
11.0,2.0,117.39,1.0,2057.0
11.0,2.0,50.29,1.0,2058.0
11.0,2.0,155.09,1.0,2059.0
11.0,2.0,5.69,1.0,2060.0
11.0,2.0,38.48,1.0,2091.0
11.0,2.0,73.62,1.0,2092.0
11.0,2.0,90.41,1.0,2093.0
11.0,2.0,63.69,1.0,2094.0
11.0,2.0,77.95,1.0,2095.0
11.0,2.0,79.03,1.0,2096.0
11.0,2.0,20.69,1.0,2097.0
11.0,2.0,30.58,1.0,2098.0
11.0,2.0,70.13,1.0,2099.0
11.0,2.0,94.63,1.0,2100.0
11.0,2.0,64.66,2.0,2051.0
11.0,2.0,2.25,2.0,2052.0
11.0,2.0,5.53,2.0,2053.0
11.0,2.0,3.73,2.0,2054.0
11.0,2.0,4.91,2.0,2055.0
11.0,2.0,35.05,2.0,2056.0
11.0,2.0,21.75,2.0,2057.0
11.0,2.0,38.4,2.0,2058.0
11.0,2.0,2.31,2.0,2059.0
11.0,2.0,41.95,2.0,2060.0
11.0,2.0,1.9,2.0,2091.0
11.0,2.0,42.89,2.0,2092.0
11.0,2.0,72.54,2.0,2093.0
11.0,2.0,32.81,2.0,2094.0
11.0,2.0,35.44,2.0,2095.0
11.0,2.0,77.34,2.0,2096.0
11.0,2.0,38.64,2.0,2097.0
11.0,2.0,24.32,2.0,2098.0
11.0,2.0,70.87,2.0,2099.0
11.0,2.0,55.32,2.0,2100.0
11.0,2.0,44.49,3.0,2051.0
11.0,2.0,48.46,3.0,2052.0
11.0,2.0,64.38,3.0,2053.0
11.0,2.0,36.6,3.0,2054.0
11.0,2.0,104.8,3.0,2055.0
11.0,2.0,83.59,3.0,2056.0
11.0,2.0,102.28,3.0,2057.0
11.0,2.0,183.99,3.0,2058.0
11.0,2.0,102.76,3.0,2059.0
11.0,2.0,88.64,3.0,2060.0
11.0,2.0,53.64,3.0,2091.0
11.0,2.0,338.42,3.0,2092.0
11.0,2.0,91.02,3.0,2093.0
11.0,2.0,89.66,3.0,2094.0
11.0,2.0,89.81,3.0,2095.0
11.0,2.0,90.58,3.0,2096.0
11.0,2.0,83.39,3.0,2097.0
11.0,2.0,99.77,3.0,2098.0
11.0,2.0,103.35,3.0,2099.0
11.0,2.0,325.56,3.0,2100.0
11.0,2.0,95.96,4.0,2051.0
11.0,2.0,139.03,4.0,2052.0
11.0,2.0,46.08,4.0,2053.0
11.0,2.0,23.13,4.0,2054.0
11.0,2.0,55.41,4.0,2055.0
11.0,2.0,106.49,4.0,2056.0
11.0,2.0,112.75,4.0,2057.0
11.0,2.0,230.19,4.0,2058.0
11.0,2.0,76.22,4.0,2059.0
11.0,2.0,145.55,4.0,2060.0
11.0,2.0,279.31,4.0,2091.0
11.0,2.0,116.25,4.0,2092.0
11.0,2.0,151.56,4.0,2093.0
11.0,2.0,1120.17,4.0,2094.0
11.0,2.0,202.28,4.0,2095.0
11.0,2.0,595.68,4.0,2096.0
11.0,2.0,235.36,4.0,2097.0
11.0,2.0,778.25,4.0,2098.0
11.0,2.0,292.52,4.0,2099.0
11.0,2.0,993.29,4.0,2100.0
11.0,2.0,599.38,5.0,2051.0
11.0,2.0,171.22,5.0,2052.0
11.0,2.0,320.44,5.0,2053.0
11.0,2.0,243.95,5.0,2054.0
11.0,2.0,433.51,5.0,2055.0
11.0,2.0,937.23,5.0,2056.0
11.0,2.0,345.19,5.0,2057.0
11.0,2.0,356.91,5.0,2058.0
11.0,2.0,285.36,5.0,2059.0
11.0,2.0,228.95,5.0,2060.0
11.0,2.0,360.21,5.0,2091.0
11.0,2.0,207.43,5.0,2092.0
11.0,2.0,280.03,5.0,2093.0
11.0,2.0,514.77,5.0,2094.0
11.0,2.0,429.77,5.0,2095.0
11.0,2.0,608.71,5.0,2096.0
11.0,2.0,397.5,5.0,2097.0
11.0,2.0,347.09,5.0,2098.0
11.0,2.0,536.6,5.0,2099.0
11.0,2.0,327.72,5.0,2100.0
11.0,2.0,4879.06,6.0,2051.0
11.0,2.0,4052.42,6.0,2052.0
11.0,2.0,2862.19,6.0,2053.0
11.0,2.0,1248.08,6.0,2054.0
11.0,2.0,4428.46,6.0,2055.0
11.0,2.0,4921.89,6.0,2056.0
11.0,2.0,760.67,6.0,2057.0
11.0,2.0,4017.02,6.0,2058.0
11.0,2.0,4665.89,6.0,2059.0
11.0,2.0,3821.72,6.0,2060.0
11.0,2.0,4477.08,6.0,2091.0
11.0,2.0,3197.82,6.0,2092.0
11.0,2.0,4702.41,6.0,2093.0
11.0,2.0,6248.08,6.0,2094.0
11.0,2.0,5561.37,6.0,2095.0
11.0,2.0,4996.08,6.0,2096.0
11.0,2.0,2337.14,6.0,2097.0
11.0,2.0,9631.05,6.0,2098.0
11.0,2.0,6675.84,6.0,2099.0
11.0,2.0,6690.81,6.0,2100.0
11.0,2.0,4959.36,7.0,2051.0
11.0,2.0,8668.47,7.0,2052.0
11.0,2.0,8486.74,7.0,2053.0
11.0,2.0,3517.51,7.0,2054.0
11.0,2.0,5195.08,7.0,2055.0
11.0,2.0,8224.83,7.0,2056.0
11.0,2.0,7644.62,7.0,2057.0
11.0,2.0,10295.58,7.0,2058.0
11.0,2.0,9642.31,7.0,2059.0
11.0,2.0,5397.48,7.0,2060.0
11.0,2.0,9619.52,7.0,2091.0
11.0,2.0,7945.41,7.0,2092.0
11.0,2.0,9319.74,7.0,2093.0
11.0,2.0,6325.79,7.0,2094.0
11.0,2.0,8392.27,7.0,2095.0
11.0,2.0,9452.61,7.0,2096.0
11.0,2.0,8809.36,7.0,2097.0
11.0,2.0,7796.8,7.0,2098.0
11.0,2.0,9558.88,7.0,2099.0
11.0,2.0,6140.91,7.0,2100.0
11.0,2.0,5635.41,8.0,2051.0
11.0,2.0,3206.01,8.0,2052.0
11.0,2.0,2428.86,8.0,2053.0
11.0,2.0,7582.86,8.0,2054.0
11.0,2.0,3662.22,8.0,2055.0
11.0,2.0,2583.33,8.0,2056.0
11.0,2.0,2715.98,8.0,2057.0
11.0,2.0,10007.94,8.0,2058.0
11.0,2.0,8617.27,8.0,2059.0
11.0,2.0,2725.8,8.0,2060.0
11.0,2.0,8665.36,8.0,2091.0
11.0,2.0,10727.93,8.0,2092.0
11.0,2.0,5262.69,8.0,2093.0
11.0,2.0,4630.4,8.0,2094.0
11.0,2.0,7221.17,8.0,2095.0
11.0,2.0,4520.68,8.0,2096.0
11.0,2.0,7783.32,8.0,2097.0
11.0,2.0,2501.92,8.0,2098.0
11.0,2.0,8877.48,8.0,2099.0
11.0,2.0,6648.09,8.0,2100.0
11.0,2.0,1882.05,9.0,2051.0
11.0,2.0,877.41,9.0,2052.0
11.0,2.0,713.49,9.0,2053.0
11.0,2.0,1438.11,9.0,2054.0
11.0,2.0,957.7,9.0,2055.0
11.0,2.0,824.37,9.0,2056.0
11.0,2.0,923.99,9.0,2057.0
11.0,2.0,988.5,9.0,2058.0
11.0,2.0,555.54,9.0,2059.0
11.0,2.0,980.42,9.0,2060.0
11.0,2.0,4089.54,9.0,2091.0
11.0,2.0,2997.34,9.0,2092.0
11.0,2.0,6524.49,9.0,2093.0
11.0,2.0,2701.07,9.0,2094.0
11.0,2.0,1895.96,9.0,2095.0
11.0,2.0,4488.24,9.0,2096.0
11.0,2.0,884.21,9.0,2097.0
11.0,2.0,2252.83,9.0,2098.0
