h,v,BurnedCells,month,year
10.0,2.0,3441.36,6.0,2057.0
10.0,2.0,4677.88,6.0,2058.0
10.0,2.0,4514.32,6.0,2059.0
10.0,2.0,3784.49,6.0,2060.0
10.0,2.0,3908.91,6.0,2091.0
10.0,2.0,3508.98,6.0,2092.0
10.0,2.0,4592.43,6.0,2093.0
10.0,2.0,4082.06,6.0,2094.0
10.0,2.0,2160.61,6.0,2095.0
10.0,2.0,5389.95,6.0,2096.0
10.0,2.0,5521.24,6.0,2097.0
10.0,2.0,4299.01,6.0,2098.0
10.0,2.0,4283.66,6.0,2099.0
10.0,2.0,2493.68,6.0,2100.0
10.0,2.0,3929.88,7.0,2051.0
10.0,2.0,4692.49,7.0,2052.0
10.0,2.0,4219.91,7.0,2053.0
10.0,2.0,5029.76,7.0,2054.0
10.0,2.0,4666.77,7.0,2055.0
10.0,2.0,4945.22,7.0,2056.0
10.0,2.0,5204.8,7.0,2057.0
10.0,2.0,3133.03,7.0,2058.0
10.0,2.0,4767.59,7.0,2059.0
10.0,2.0,2667.93,7.0,2060.0
10.0,2.0,5314.11,7.0,2091.0
10.0,2.0,7406.2,7.0,2092.0
10.0,2.0,7326.35,7.0,2093.0
10.0,2.0,7357.21,7.0,2094.0
10.0,2.0,7085.37,7.0,2095.0
10.0,2.0,7226.33,7.0,2096.0
10.0,2.0,7036.94,7.0,2097.0
10.0,2.0,6709.97,7.0,2098.0
10.0,2.0,7160.93,7.0,2099.0
10.0,2.0,7921.17,7.0,2100.0
10.0,2.0,5789.45,8.0,2051.0
10.0,2.0,4460.89,8.0,2052.0
10.0,2.0,5403.45,8.0,2053.0
10.0,2.0,5262.23,8.0,2054.0
10.0,2.0,1408.86,8.0,2055.0
10.0,2.0,4999.5,8.0,2056.0
10.0,2.0,5366.26,8.0,2057.0
10.0,2.0,5238.4,8.0,2058.0
10.0,2.0,7256.94,8.0,2059.0
10.0,2.0,6620.39,8.0,2060.0
10.0,2.0,6490.22,8.0,2091.0
10.0,2.0,6186.36,8.0,2092.0
10.0,2.0,5139.51,8.0,2093.0
10.0,2.0,6207.69,8.0,2094.0
10.0,2.0,6584.42,8.0,2095.0
10.0,2.0,5655.24,8.0,2096.0
10.0,2.0,6752.61,8.0,2097.0
10.0,2.0,7079.13,8.0,2098.0
10.0,2.0,6327.16,8.0,2099.0
10.0,2.0,6305.56,8.0,2100.0
10.0,2.0,1220.99,9.0,2051.0
10.0,2.0,23.98,9.0,2052.0
10.0,2.0,114.84,9.0,2053.0
10.0,2.0,62.75,9.0,2054.0
10.0,2.0,215.09,9.0,2055.0
10.0,2.0,3078.3,9.0,2056.0
10.0,2.0,1496.52,9.0,2057.0
10.0,2.0,1692.44,9.0,2058.0
10.0,2.0,3540.74,9.0,2059.0
10.0,2.0,144.04,9.0,2060.0
10.0,2.0,2759.55,9.0,2091.0
10.0,2.0,851.56,9.0,2092.0
10.0,2.0,5713.43,9.0,2093.0
10.0,2.0,2589.19,9.0,2094.0
10.0,2.0,584.21,9.0,2095.0
10.0,2.0,4400.49,9.0,2096.0
10.0,2.0,4752.96,9.0,2097.0
10.0,2.0,1190.32,9.0,2098.0
10.0,2.0,3202.54,9.0,2099.0
10.0,2.0,4267.06,9.0,2100.0
10.0,2.0,29.75,10.0,2051.0
10.0,2.0,40.46,10.0,2052.0
10.0,2.0,57.25,10.0,2053.0
10.0,2.0,60.22,10.0,2054.0
10.0,2.0,19.3,10.0,2055.0
10.0,2.0,45.46,10.0,2056.0
10.0,2.0,35.84,10.0,2057.0
10.0,2.0,79.76,10.0,2058.0
10.0,2.0,12.82,10.0,2059.0
10.0,2.0,164.23,10.0,2060.0
10.0,2.0,6.54,10.0,2091.0
10.0,2.0,124.56,10.0,2092.0
10.0,2.0,74.55,10.0,2093.0
10.0,2.0,11.92,10.0,2094.0
10.0,2.0,88.9,10.0,2095.0
10.0,2.0,77.69,10.0,2096.0
10.0,2.0,17.48,10.0,2097.0
10.0,2.0,10.14,10.0,2098.0
10.0,2.0,12.07,10.0,2099.0
10.0,2.0,95.7,10.0,2100.0
10.0,2.0,9.06,11.0,2051.0
10.0,2.0,138.07,11.0,2052.0
10.0,2.0,3.25,11.0,2053.0
10.0,2.0,2.66,11.0,2054.0
10.0,2.0,84.37,11.0,2055.0
10.0,2.0,79.17,11.0,2056.0
10.0,2.0,2.65,11.0,2057.0
10.0,2.0,61.46,11.0,2058.0
10.0,2.0,3.06,11.0,2059.0
10.0,2.0,84.75,11.0,2060.0
10.0,2.0,81.6,11.0,2091.0
10.0,2.0,117.57,11.0,2092.0
10.0,2.0,6.56,11.0,2093.0
