h,v,BurnedCells,month,year
9.0,2.0,0.65,11.0,2099.0
9.0,2.0,0.65,11.0,2100.0
9.0,2.0,0.65,12.0,2051.0
9.0,2.0,0.65,12.0,2052.0
9.0,2.0,0.65,12.0,2053.0
9.0,2.0,0.65,12.0,2054.0
9.0,2.0,0.65,12.0,2055.0
9.0,2.0,0.65,12.0,2056.0
9.0,2.0,0.65,12.0,2057.0
9.0,2.0,0.65,12.0,2058.0
9.0,2.0,0.65,12.0,2059.0
9.0,2.0,0.65,12.0,2060.0
9.0,2.0,0.65,12.0,2091.0
9.0,2.0,0.65,12.0,2092.0
9.0,2.0,0.65,12.0,2093.0
9.0,2.0,0.65,12.0,2094.0
9.0,2.0,0.65,12.0,2095.0
9.0,2.0,0.65,12.0,2096.0
9.0,2.0,0.65,12.0,2097.0
9.0,2.0,0.65,12.0,2098.0
9.0,2.0,0.65,12.0,2099.0
9.0,2.0,0.65,12.0,2100.0
10.0,2.0,253.67,1.0,2051.0
10.0,2.0,253.96,1.0,2052.0
10.0,2.0,257.53,1.0,2053.0
10.0,2.0,250.65,1.0,2054.0
10.0,2.0,257.53,1.0,2055.0
10.0,2.0,257.72,1.0,2056.0
10.0,2.0,257.53,1.0,2057.0
10.0,2.0,257.62,1.0,2058.0
10.0,2.0,227.84,1.0,2059.0
10.0,2.0,254.08,1.0,2060.0
10.0,2.0,257.72,1.0,2091.0
10.0,2.0,250.33,1.0,2092.0
10.0,2.0,253.96,1.0,2093.0
10.0,2.0,257.62,1.0,2094.0
10.0,2.0,250.65,1.0,2095.0
10.0,2.0,257.72,1.0,2096.0
10.0,2.0,257.72,1.0,2097.0
10.0,2.0,257.72,1.0,2098.0
10.0,2.0,257.53,1.0,2099.0
10.0,2.0,257.62,1.0,2100.0
10.0,2.0,257.62,2.0,2051.0
10.0,2.0,257.72,2.0,2052.0
10.0,2.0,250.65,2.0,2053.0
10.0,2.0,252.66,2.0,2054.0
10.0,2.0,259.88,2.0,2055.0
10.0,2.0,257.53,2.0,2056.0
10.0,2.0,257.72,2.0,2057.0
10.0,2.0,257.53,2.0,2058.0
10.0,2.0,257.8,2.0,2059.0
10.0,2.0,257.72,2.0,2060.0
10.0,2.0,258.84,2.0,2091.0
10.0,2.0,253.96,2.0,2092.0
10.0,2.0,257.62,2.0,2093.0
10.0,2.0,257.42,2.0,2094.0
10.0,2.0,274.99,2.0,2095.0
10.0,2.0,221.53,2.0,2096.0
10.0,2.0,242.69,2.0,2097.0
10.0,2.0,250.65,2.0,2098.0
10.0,2.0,257.72,2.0,2099.0
10.0,2.0,257.72,2.0,2100.0
10.0,2.0,257.55,3.0,2051.0
10.0,2.0,252.37,3.0,2052.0
10.0,2.0,253.96,3.0,2053.0
10.0,2.0,224.06,3.0,2054.0
10.0,2.0,217.63,3.0,2055.0
10.0,2.0,239.15,3.0,2056.0
10.0,2.0,274.97,3.0,2057.0
10.0,2.0,274.95,3.0,2058.0
10.0,2.0,217.57,3.0,2059.0
10.0,2.0,239.56,3.0,2060.0
10.0,2.0,257.53,3.0,2091.0
10.0,2.0,217.61,3.0,2092.0
10.0,2.0,239.44,3.0,2093.0
10.0,2.0,250.92,3.0,2094.0
10.0,2.0,257.43,3.0,2095.0
10.0,2.0,217.61,3.0,2096.0
10.0,2.0,216.61,3.0,2097.0
10.0,2.0,217.65,3.0,2098.0
10.0,2.0,239.44,3.0,2099.0
10.0,2.0,253.96,3.0,2100.0
10.0,2.0,236.66,4.0,2051.0
10.0,2.0,260.44,4.0,2052.0
10.0,2.0,217.58,4.0,2053.0
10.0,2.0,208.97,4.0,2054.0
10.0,2.0,206.31,4.0,2055.0
10.0,2.0,203.12,4.0,2056.0
10.0,2.0,209.94,4.0,2057.0
10.0,2.0,337.87,4.0,2058.0
10.0,2.0,214.49,4.0,2059.0
10.0,2.0,301.82,4.0,2060.0
10.0,2.0,260.44,4.0,2091.0
10.0,2.0,253.64,4.0,2092.0
10.0,2.0,231.16,4.0,2093.0
10.0,2.0,253.97,4.0,2094.0
10.0,2.0,275.35,4.0,2095.0
10.0,2.0,253.68,4.0,2096.0
10.0,2.0,217.66,4.0,2097.0
10.0,2.0,203.12,4.0,2098.0
10.0,2.0,359.14,4.0,2099.0
10.0,2.0,217.64,4.0,2100.0
10.0,2.0,508.06,5.0,2051.0
10.0,2.0,347.15,5.0,2052.0
10.0,2.0,267.79,5.0,2053.0
10.0,2.0,249.03,5.0,2054.0
10.0,2.0,369.86,5.0,2055.0
10.0,2.0,236.86,5.0,2056.0
10.0,2.0,237.27,5.0,2057.0
10.0,2.0,379.64,5.0,2058.0
10.0,2.0,347.03,5.0,2059.0
10.0,2.0,265.63,5.0,2060.0
10.0,2.0,347.05,5.0,2091.0
10.0,2.0,233.96,5.0,2092.0
10.0,2.0,227.21,5.0,2093.0
10.0,2.0,250.69,5.0,2094.0
10.0,2.0,378.68,5.0,2095.0
10.0,2.0,321.29,5.0,2096.0
10.0,2.0,265.97,5.0,2097.0
10.0,2.0,316.46,5.0,2098.0
10.0,2.0,235.78,5.0,2099.0
10.0,2.0,265.63,5.0,2100.0
10.0,2.0,602.61,6.0,2051.0
10.0,2.0,1224.43,6.0,2052.0
10.0,2.0,3650.27,6.0,2053.0
10.0,2.0,774.05,6.0,2054.0
10.0,2.0,4914.87,6.0,2055.0
10.0,2.0,3879.31,6.0,2056.0
10.0,2.0,1360.15,6.0,2057.0
10.0,2.0,1488.66,6.0,2058.0
10.0,2.0,768.62,6.0,2059.0
10.0,2.0,1218.8,6.0,2060.0
10.0,2.0,931.33,6.0,2091.0
10.0,2.0,2170.43,6.0,2092.0
10.0,2.0,765.18,6.0,2093.0
10.0,2.0,916.59,6.0,2094.0
10.0,2.0,1822.63,6.0,2095.0
10.0,2.0,765.74,6.0,2096.0
10.0,2.0,436.38,6.0,2097.0
10.0,2.0,502.6,6.0,2098.0
10.0,2.0,3472.96,6.0,2099.0
10.0,2.0,561.45,6.0,2100.0
10.0,2.0,3464.55,7.0,2051.0
10.0,2.0,4956.08,7.0,2052.0
10.0,2.0,5471.58,7.0,2053.0
10.0,2.0,5483.09,7.0,2054.0
10.0,2.0,5470.49,7.0,2055.0
10.0,2.0,5503.75,7.0,2056.0
10.0,2.0,5465.07,7.0,2057.0
10.0,2.0,5267.24,7.0,2058.0
10.0,2.0,5425.9,7.0,2059.0
10.0,2.0,5385.14,7.0,2060.0
10.0,2.0,5612.93,7.0,2091.0
10.0,2.0,4852.93,7.0,2092.0
10.0,2.0,4806.1,7.0,2093.0
10.0,2.0,4853.52,7.0,2094.0
10.0,2.0,5322.46,7.0,2095.0
10.0,2.0,4761.51,7.0,2096.0
10.0,2.0,2511.11,7.0,2097.0
10.0,2.0,3582.25,7.0,2098.0
10.0,2.0,5244.88,7.0,2099.0
10.0,2.0,3880.12,7.0,2100.0
10.0,2.0,5350.9,8.0,2051.0
10.0,2.0,4965.4,8.0,2052.0
10.0,2.0,4851.75,8.0,2053.0
10.0,2.0,3535.62,8.0,2054.0
10.0,2.0,5050.76,8.0,2055.0
10.0,2.0,5322.46,8.0,2056.0
10.0,2.0,3578.24,8.0,2057.0
10.0,2.0,5344.36,8.0,2058.0
10.0,2.0,5235.62,8.0,2059.0
10.0,2.0,3905.3,8.0,2060.0
10.0,2.0,5474.51,8.0,2091.0
10.0,2.0,5531.07,8.0,2092.0
10.0,2.0,5323.34,8.0,2093.0
10.0,2.0,2380.31,8.0,2094.0
10.0,2.0,5159.83,8.0,2095.0
10.0,2.0,706.13,8.0,2096.0
10.0,2.0,2335.81,8.0,2097.0
10.0,2.0,1522.59,8.0,2098.0
10.0,2.0,5297.1,8.0,2099.0
10.0,2.0,783.97,8.0,2100.0
10.0,2.0,487.14,9.0,2051.0
10.0,2.0,270.75,9.0,2052.0
10.0,2.0,479.31,9.0,2053.0
10.0,2.0,387.64,9.0,2054.0
10.0,2.0,382.65,9.0,2055.0
10.0,2.0,368.73,9.0,2056.0
10.0,2.0,270.23,9.0,2057.0
10.0,2.0,1552.41,9.0,2058.0
10.0,2.0,1313.15,9.0,2059.0
10.0,2.0,762.54,9.0,2060.0
10.0,2.0,382.43,9.0,2091.0
10.0,2.0,481.59,9.0,2092.0
10.0,2.0,267.5,9.0,2093.0
10.0,2.0,384.08,9.0,2094.0
10.0,2.0,380.54,9.0,2095.0
10.0,2.0,504.29,9.0,2096.0
10.0,2.0,368.33,9.0,2097.0
10.0,2.0,266.42,9.0,2098.0
10.0,2.0,1599.47,9.0,2099.0
10.0,2.0,580.16,9.0,2100.0
10.0,2.0,306.99,10.0,2051.0
10.0,2.0,475.02,10.0,2052.0
10.0,2.0,256.91,10.0,2053.0
10.0,2.0,366.76,10.0,2054.0
10.0,2.0,224.34,10.0,2055.0
10.0,2.0,311.5,10.0,2056.0
10.0,2.0,209.62,10.0,2057.0
10.0,2.0,313.84,10.0,2058.0
10.0,2.0,286.47,10.0,2059.0
10.0,2.0,220.12,10.0,2060.0
10.0,2.0,294.64,10.0,2091.0
10.0,2.0,317.56,10.0,2092.0
10.0,2.0,236.44,10.0,2093.0
10.0,2.0,361.27,10.0,2094.0
10.0,2.0,331.58,10.0,2095.0
10.0,2.0,258.62,10.0,2096.0
10.0,2.0,258.27,10.0,2097.0
10.0,2.0,220.15,10.0,2098.0
10.0,2.0,208.97,10.0,2099.0
10.0,2.0,209.94,10.0,2100.0
10.0,2.0,203.1,11.0,2051.0
10.0,2.0,301.82,11.0,2052.0
10.0,2.0,304.43,11.0,2053.0
10.0,2.0,206.37,11.0,2054.0
10.0,2.0,203.12,11.0,2055.0
10.0,2.0,305.72,11.0,2056.0
10.0,2.0,206.36,11.0,2057.0
10.0,2.0,383.28,11.0,2058.0
10.0,2.0,206.3,11.0,2059.0
10.0,2.0,203.11,11.0,2060.0
10.0,2.0,360.31,11.0,2091.0
10.0,2.0,222.15,11.0,2092.0
10.0,2.0,301.83,11.0,2093.0
10.0,2.0,203.11,11.0,2094.0
10.0,2.0,316.57,11.0,2095.0
10.0,2.0,257.72,11.0,2096.0
10.0,2.0,271.68,11.0,2097.0
10.0,2.0,217.64,11.0,2098.0
10.0,2.0,393.62,11.0,2099.0
10.0,2.0,253.67,11.0,2100.0
10.0,2.0,231.15,12.0,2051.0
10.0,2.0,253.96,12.0,2052.0
10.0,2.0,250.33,12.0,2053.0
10.0,2.0,217.68,12.0,2054.0
10.0,2.0,301.82,12.0,2055.0
10.0,2.0,239.15,12.0,2056.0
10.0,2.0,220.26,12.0,2057.0
10.0,2.0,263.68,12.0,2058.0
10.0,2.0,221.53,12.0,2059.0
10.0,2.0,206.37,12.0,2060.0
10.0,2.0,301.82,12.0,2091.0
10.0,2.0,416.16,12.0,2092.0
10.0,2.0,253.96,12.0,2093.0
10.0,2.0,214.36,12.0,2094.0
10.0,2.0,304.43,12.0,2095.0
10.0,2.0,219.86,12.0,2096.0
10.0,2.0,274.97,12.0,2097.0
10.0,2.0,253.67,12.0,2098.0
10.0,2.0,253.96,12.0,2099.0
10.0,2.0,257.72,12.0,2100.0
11.0,2.0,348.37,1.0,2051.0
11.0,2.0,378.22,1.0,2052.0
11.0,2.0,331.97,1.0,2053.0
11.0,2.0,347.36,1.0,2054.0
11.0,2.0,332.93,1.0,2055.0
11.0,2.0,328.65,1.0,2056.0
11.0,2.0,332.93,1.0,2057.0
11.0,2.0,330.16,1.0,2058.0
11.0,2.0,343.69,1.0,2059.0
11.0,2.0,344.74,1.0,2060.0
11.0,2.0,329.87,1.0,2091.0
11.0,2.0,333.84,1.0,2092.0
11.0,2.0,378.04,1.0,2093.0
11.0,2.0,329.97,1.0,2094.0
11.0,2.0,350.54,1.0,2095.0
11.0,2.0,329.94,1.0,2096.0
11.0,2.0,339.05,1.0,2097.0
11.0,2.0,343.5,1.0,2098.0
11.0,2.0,350.22,1.0,2099.0
11.0,2.0,329.92,1.0,2100.0
11.0,2.0,334.96,2.0,2051.0
11.0,2.0,343.69,2.0,2052.0
11.0,2.0,343.69,2.0,2053.0
11.0,2.0,340.45,2.0,2054.0
11.0,2.0,330.06,2.0,2055.0
11.0,2.0,343.69,2.0,2056.0
11.0,2.0,343.42,2.0,2057.0
11.0,2.0,332.93,2.0,2058.0
11.0,2.0,334.06,2.0,2059.0
11.0,2.0,332.93,2.0,2060.0
11.0,2.0,333.84,2.0,2091.0
11.0,2.0,379.05,2.0,2092.0
11.0,2.0,330.15,2.0,2093.0
11.0,2.0,330.18,2.0,2094.0
11.0,2.0,344.37,2.0,2095.0
11.0,2.0,350.81,2.0,2096.0
11.0,2.0,376.23,2.0,2097.0
11.0,2.0,329.87,2.0,2098.0
11.0,2.0,330.05,2.0,2099.0
11.0,2.0,330.03,2.0,2100.0
11.0,2.0,346.97,3.0,2051.0
11.0,2.0,398.47,3.0,2052.0
11.0,2.0,361.48,3.0,2053.0
11.0,2.0,335.15,3.0,2054.0
11.0,2.0,369.82,3.0,2055.0
11.0,2.0,367.21,3.0,2056.0
11.0,2.0,395.85,3.0,2057.0
11.0,2.0,360.49,3.0,2058.0
11.0,2.0,379.05,3.0,2059.0
11.0,2.0,364.63,3.0,2060.0
11.0,2.0,331.97,3.0,2091.0
11.0,2.0,365.36,3.0,2092.0
11.0,2.0,375.08,3.0,2093.0
11.0,2.0,343.69,3.0,2094.0
11.0,2.0,338.36,3.0,2095.0
11.0,2.0,354.91,3.0,2096.0
11.0,2.0,362.27,3.0,2097.0
11.0,2.0,384.42,3.0,2098.0
11.0,2.0,360.49,3.0,2099.0
11.0,2.0,358.31,3.0,2100.0
11.0,2.0,356.05,4.0,2051.0
11.0,2.0,373.22,4.0,2052.0
11.0,2.0,392.28,4.0,2053.0
11.0,2.0,372.72,4.0,2054.0
11.0,2.0,382.98,4.0,2055.0
11.0,2.0,415.18,4.0,2056.0
11.0,2.0,399.34,4.0,2057.0
11.0,2.0,378.25,4.0,2058.0
11.0,2.0,382.97,4.0,2059.0
11.0,2.0,398.77,4.0,2060.0
11.0,2.0,380.25,4.0,2091.0
11.0,2.0,368.88,4.0,2092.0
11.0,2.0,400.97,4.0,2093.0
11.0,2.0,382.7,4.0,2094.0
11.0,2.0,357.17,4.0,2095.0
11.0,2.0,347.65,4.0,2096.0
11.0,2.0,382.73,4.0,2097.0
11.0,2.0,463.97,4.0,2098.0
11.0,2.0,1053.03,4.0,2099.0
11.0,2.0,402.62,4.0,2100.0
11.0,2.0,922.9,5.0,2051.0
11.0,2.0,1318.09,5.0,2052.0
11.0,2.0,794.27,5.0,2053.0
11.0,2.0,599.52,5.0,2054.0
11.0,2.0,883.02,5.0,2055.0
11.0,2.0,502.62,5.0,2056.0
11.0,2.0,488.0,5.0,2057.0
11.0,2.0,649.32,5.0,2058.0
11.0,2.0,465.19,5.0,2059.0
11.0,2.0,765.45,5.0,2060.0
11.0,2.0,521.07,5.0,2091.0
11.0,2.0,480.14,5.0,2092.0
11.0,2.0,669.67,5.0,2093.0
11.0,2.0,554.6,5.0,2094.0
11.0,2.0,737.89,5.0,2095.0
11.0,2.0,855.02,5.0,2096.0
11.0,2.0,808.26,5.0,2097.0
11.0,2.0,555.86,5.0,2098.0
11.0,2.0,602.2,5.0,2099.0
11.0,2.0,665.21,5.0,2100.0
11.0,2.0,1892.25,6.0,2051.0
11.0,2.0,2765.38,6.0,2052.0
11.0,2.0,3284.2,6.0,2053.0
11.0,2.0,1451.62,6.0,2054.0
11.0,2.0,6971.82,6.0,2055.0
11.0,2.0,3061.31,6.0,2056.0
11.0,2.0,2860.17,6.0,2057.0
11.0,2.0,2452.48,6.0,2058.0
11.0,2.0,2085.22,6.0,2059.0
11.0,2.0,3976.51,6.0,2060.0
11.0,2.0,1961.2,6.0,2091.0
11.0,2.0,2162.08,6.0,2092.0
11.0,2.0,1260.67,6.0,2093.0
11.0,2.0,1228.04,6.0,2094.0
11.0,2.0,3609.87,6.0,2095.0
11.0,2.0,1344.01,6.0,2096.0
11.0,2.0,3850.08,6.0,2097.0
11.0,2.0,2072.99,6.0,2098.0
11.0,2.0,2584.14,6.0,2099.0
11.0,2.0,1147.96,6.0,2100.0
11.0,2.0,3154.05,7.0,2051.0
11.0,2.0,2955.36,7.0,2052.0
11.0,2.0,6985.01,7.0,2053.0
11.0,2.0,7130.91,7.0,2054.0
11.0,2.0,4344.78,7.0,2055.0
11.0,2.0,7365.96,7.0,2056.0
11.0,2.0,6863.88,7.0,2057.0
11.0,2.0,3332.29,7.0,2058.0
11.0,2.0,7128.38,7.0,2059.0
11.0,2.0,4821.16,7.0,2060.0
11.0,2.0,7082.09,7.0,2091.0
11.0,2.0,6925.6,7.0,2092.0
11.0,2.0,3192.41,7.0,2093.0
11.0,2.0,3554.85,7.0,2094.0
11.0,2.0,2490.67,7.0,2095.0
11.0,2.0,4224.51,7.0,2096.0
11.0,2.0,2434.73,7.0,2097.0
11.0,2.0,6858.67,7.0,2098.0
11.0,2.0,6915.09,7.0,2099.0
11.0,2.0,6633.81,7.0,2100.0
11.0,2.0,3056.15,8.0,2051.0
11.0,2.0,2503.93,8.0,2052.0
11.0,2.0,3273.87,8.0,2053.0
11.0,2.0,3030.28,8.0,2054.0
11.0,2.0,3193.16,8.0,2055.0
11.0,2.0,2815.0,8.0,2056.0
11.0,2.0,2315.8,8.0,2057.0
11.0,2.0,3534.71,8.0,2058.0
11.0,2.0,2896.9,8.0,2059.0
11.0,2.0,5256.43,8.0,2060.0
11.0,2.0,3096.79,8.0,2091.0
11.0,2.0,6984.33,8.0,2092.0
11.0,2.0,3008.24,8.0,2093.0
11.0,2.0,2332.17,8.0,2094.0
11.0,2.0,3115.82,8.0,2095.0
11.0,2.0,1214.75,8.0,2096.0
11.0,2.0,2126.82,8.0,2097.0
11.0,2.0,2146.49,8.0,2098.0
11.0,2.0,7080.44,8.0,2099.0
11.0,2.0,2070.92,8.0,2100.0
11.0,2.0,1147.0,9.0,2051.0
11.0,2.0,1112.63,9.0,2052.0
11.0,2.0,1197.99,9.0,2053.0
11.0,2.0,1035.62,9.0,2054.0
11.0,2.0,1208.28,9.0,2055.0
11.0,2.0,1320.72,9.0,2056.0
11.0,2.0,883.07,9.0,2057.0
11.0,2.0,1194.73,9.0,2058.0
11.0,2.0,1211.05,9.0,2059.0
11.0,2.0,1299.58,9.0,2060.0
11.0,2.0,1402.45,9.0,2091.0
11.0,2.0,1159.06,9.0,2092.0
11.0,2.0,1090.58,9.0,2093.0
11.0,2.0,1146.72,9.0,2094.0
11.0,2.0,1018.37,9.0,2095.0
11.0,2.0,1003.03,9.0,2096.0
11.0,2.0,1296.25,9.0,2097.0
11.0,2.0,773.24,9.0,2098.0
11.0,2.0,1005.02,9.0,2099.0
